time,open,high,low,close,Volume
2019-06-14,261.28562605,261.89083026,260.51782966,261.28562605,52324716
2019-06-17,261.52048141,262.15278432,261.21336286,261.38498793,39205709
2019-06-18,263.20963346,265.17880536,262.84831751,264.12195622,85434823
2019-06-19,264.2574497,265.25106855,263.28189665,264.71812753,78674377
2019-06-20,267.40993132,267.65318728,264.77729302,267.24733915,116570017
2019-06-21,266.97652305,268.23820111,266.64068069,266.85852438,83309466
2019-06-24,267.06729126,267.38497998,266.37745289,266.53175884,47582730
2019-06-25,266.58621977,266.61345023,263.80871268,263.91763452,82028656
2019-06-26,264.81623976,265.32454171,263.54094647,263.65440673,51584902
2019-06-27,264.41685965,265.0976212,264.03563319,264.58931925,40355239
2019-06-28,265.56961587,266.45006746,265.05223709,265.95084233,59350929
2019-07-01,269.29111229,269.50895599,267.15805946,268.3652766,79107474
2019-07-02,268.31989249,269.1186527,267.47574818,269.06419178,61504544
2019-07-03,269.74495332,271.23355189,269.59972419,271.21539825,40898896
2019-07-05,269.98095066,271.07016912,268.68296532,270.90678635,51677326
2019-07-08,269.59064737,270.72334381,268.87357855,269.41818778,45841772
2019-07-09,268.25635475,270.05356522,268.20189383,269.75403014,41101279
2019-07-10,270.82509497,271.99600482,270.28956256,271.04293866,58595558
2019-07-11,271.68739292,271.92339026,270.67078902,271.6783161,50889481
2019-07-12,272.16846441,272.96722462,271.85985251,272.89461005,40354410
2019-07-15,273.33029744,273.33029744,272.47707631,272.98537826,33910261
2019-07-16,272.89461005,273.10337693,271.79631477,272.04138892,40567964
2019-07-17,272.0776962,272.24107897,270.25325527,270.25325527,44102443
2019-07-18,269.75403014,271.62385518,269.30926593,271.24262871,51701687
2019-07-19,272.340924,272.36815446,269.54526327,269.7358765,71081238
2019-07-22,270.13525661,270.94309364,269.61787783,270.3984844,43687404
2019-07-23,271.52401015,272.33184718,270.68894266,272.33184718,44657973
2019-07-24,271.56939425,273.61167888,271.47862605,273.61167888,47213232
2019-07-25,273.15783785,273.21229877,271.49677969,272.30461672,55394092
2019-07-26,272.99445508,274.3287477,272.86737959,274.12905765,45084077
2019-07-29,274.01105898,274.05644309,273.07614647,273.62983252,38126462
2019-07-30,272.22292533,273.36660472,271.84169887,272.9581478,45849045
2019-07-31,273.20322195,273.39383519,267.94774285,269.97187384,104245162
2019-08-01,270.12617979,273.09430011,266.8222171,267.62097731,142646576
2019-08-02,266.72237208,266.96744623,264.04471001,265.60592315,116749695
2019-08-05,261.49412344,261.60304528,255.71218874,257.61832106,178745449
2019-08-06,259.51537655,261.44873933,258.0358548,261.23089564,120711682
2019-08-07,258.14477665,262.15673134,256.002647,261.38520159,140572265
2019-08-08,262.88287698,266.5136052,262.32919093,266.5136052,87713904
2019-08-09,265.56961587,266.16868602,262.91010744,264.69824109,93729958
2019-08-12,263.19148888,264.6848074,260.52290364,261.47596979,65527632
2019-08-13,261.17643472,266.99467669,260.83151553,265.5423854,94792972
2019-08-14,261.47596979,262.08411677,257.56386013,257.69093562,135622053
2019-08-15,258.58046404,259.2703024,256.32033572,258.37169716,101929845
2019-08-16,260.03275533,262.61964918,258.42960728,262.1839618,85825286
2019-08-19,265.21561986,266.02345689,264.53485832,265.34269535,53640153
2019-08-20,264.8343934,265.36992581,263.18241206,263.30948755,51652752
2019-08-21,265.47884766,265.82376684,264.7890093,265.4516172,49723430
2019-08-22,266.1596092,266.79498664,263.59086898,265.36992581,51739292
2019-08-23,264.06286365,265.73299864,257.30063234,258.55323357,149318151
2019-08-26,260.74982415,261.41243205,259.21584148,261.41243205,72620598
2019-08-27,262.81026242,263.18241206,259.6242984,260.38675133,68262998
2019-08-28,259.72414343,262.38365185,258.9163064,262.22026908,59852324
2019-08-29,264.7890093,266.09607146,263.78148222,265.56961587,57998913
2019-08-30,267.05821444,267.07627731,264.51670468,265.4516172,62961780
2019-09-03,263.74517493,264.66193381,262.56518826,263.89948088,69252354
2019-09-04,266.07791782,266.9084469,265.32454171,266.89483167,47003957
2019-09-05,269.39095732,271.24262871,269.25480501,270.32586984,83356779
2019-09-06,270.64355856,271.17909097,269.96279701,270.53463671,49584290
2019-09-09,271.52401015,271.61477836,269.72679968,270.67078902,51260290
2019-09-10,269.90833609,270.67078902,268.64665803,270.60725127,57947101
2019-09-11,270.91586317,272.61322862,270.26233209,272.53153723,68821066
2019-09-12,273.43921929,274.53751458,272.67676636,273.47552657,72908745
2019-09-13,273.92029078,274.27428678,272.92184052,273.29399016,62104838
2019-09-16,272.15938759,273.33737736,271.80539159,272.44984585,58191175
2019-09-17,272.2501558,273.23045242,272.0776962,273.13968421,42904427
2019-09-18,272.74938093,273.41198883,270.7070963,273.30306698,74192091
2019-09-19,273.69337026,274.69182053,272.94934328,273.28491334,78099215
2019-09-20,273.89004946,274.17272996,271.20002533,271.99335448,97455979
2019-09-23,271.3276875,272.64990274,271.07236317,271.9295234,47541321
2019-09-24,273.0237705,273.41587572,268.82915662,269.79574155,97367568
2019-09-25,269.87781009,271.83833614,268.39145777,271.39151858,73434081
2019-09-26,271.4006373,271.610368,269.41275507,270.82615758,58722357
2019-09-27,271.58301182,271.68924498,267.80785932,269.36716144,84781110
2019-09-30,269.88692881,271.3276875,269.84133518,270.61642688,52562761
2019-10-01,271.50094329,272.15293219,267.17866724,267.39751666,89900420
2019-10-02,265.81085836,265.81997709,261.3791576,262.67401667,124523974
2019-10-03,262.44604852,264.85339215,259.7195495,264.82603597,85906799
2019-10-04,265.48258423,268.66501955,265.190785,268.40969523,66700681
2019-10-07,267.60724735,269.23949928,266.96893654,267.25161704,60656561
2019-10-08,265.39139697,266.13001377,263.06612188,263.10259679,101575470
2019-10-09,265.12695392,266.54035643,263.21740154,265.60112767,65707329
2019-10-10,265.51905913,268.28203306,265.35492207,267.39751666,57255974
2019-10-11,270.16049059,272.41281587,270.04632414,270.16960931,101228577
2019-10-14,269.85045391,270.52523962,269.52217978,269.86869136,40546668
2019-10-15,270.91734483,273.28821355,270.7988014,272.54047803,47832356
2019-10-16,272.07542302,272.79580236,271.66508035,272.10277919,50563596
2019-10-17,273.2699761,273.78062475,272.20764454,272.90522707,46784885
2019-10-18,272.36722224,273.01009241,270.81703885,271.71067398,64338028
2019-10-21,273.03288923,273.75326857,272.59063103,273.5526566,39460901
2019-10-22,274.09066143,274.38246065,272.56783421,272.65902147,49126038
2019-10-23,272.40369715,273.50706297,272.18940709,273.45235062,34991829
2019-10-24,274.39157938,274.53747899,273.06945532,273.89916818,35857459
2019-10-25,273.32468846,275.56789501,273.27052323,275.02077146,45205412
2019-10-28,276.24268073,277.07248478,276.21532455,276.57095486,42146965
2019-10-29,276.29739308,277.41899636,276.16973092,276.48888632,44284921
2019-10-30,276.68949829,277.71079559,275.37640177,277.33692783,49643928
2019-10-31,277.3278091,277.3278091,275.1393149,276.59831103,69053791
2019-11-01,278.04818844,279.20626663,277.88405138,279.160673,71141515
2019-11-04,280.71997512,280.856756,279.90840852,280.28227628,60606916
2019-11-05,280.48288824,280.78335026,279.68044037,279.9722396,43033885
2019-11-06,279.9722396,280.30963245,279.08772319,280.03607068,46487108
2019-11-07,281.37652338,282.36134577,280.54671933,281.02089307,54272274
2019-11-08,280.67438149,281.77191133,279.9722396,281.71391623,49068797
2019-11-11,280.3278699,281.3491672,280.19108902,281.17591141,35934909
2019-11-12,281.54066044,282.67138245,280.99353689,281.76862859,46484624
2019-11-13,280.77468747,282.26103978,280.54671933,281.85981585,54459018
2019-11-14,281.57713535,282.35222704,280.93882454,282.27015851,52001874
2019-11-15,283.61061121,284.35834673,282.91758804,284.3127531,62706192
2019-11-18,284.07566623,284.75957067,283.61972993,284.52248379,49327980
2019-11-19,285.1243197,285.13343842,283.79298573,284.44041526,67927818
2019-11-20,283.84769808,284.36746545,281.82334094,283.38264306,79696276
2019-11-21,283.49206777,283.60149248,282.1242589,282.92670677,54664690
2019-11-22,283.67444229,283.81122318,282.54372029,283.55589885,44850228
2019-11-25,284.48600889,285.75351178,284.48600889,285.75351178,48762676
2019-11-26,285.78998669,286.58331583,285.47083128,286.40094132,37727953
2019-11-27,286.88423379,287.67756294,286.66538437,287.67756294,44793179
2019-11-29,287.11220193,287.35840753,286.38270387,286.61067201,36592740
2019-12-02,286.86599634,286.92982742,283.7473921,284.17597221,76110027
2019-12-03,281.44947318,282.35222704,280.06342686,282.27015851,75172709
2019-12-04,283.31881198,284.61367105,282.9723004,284.01183515,49190402
2019-12-05,284.71397704,284.73221449,283.20938727,284.52248379,40781669
2019-12-06,286.43741622,287.5225446,286.42829749,287.12132066,48956767
2019-12-09,286.72921545,287.40400116,286.14561699,286.2185668,34904315
2019-12-10,286.16385445,286.82952143,285.24286314,285.8994114,53109165
2019-12-11,286.35534769,286.96630232,285.81670455,286.710978,53521450
2019-12-12,286.72009672,289.96636312,286.48300985,289.1821527,96585802
2019-12-13,288.94506583,290.58643648,288.16997413,289.35540849,81546487
2019-12-16,291.0879664,291.9360079,291.04237277,291.34329072,82836128
2019-12-17,291.72627721,292.02719516,291.32505327,291.40712181,61131769
2019-12-18,291.79922702,292.02719516,291.3706469,291.42535926,48199955
2019-12-19,291.6168525,292.69286215,291.36572279,292.61991234,85388424
2019-12-20,293.65538563,295.04293161,292.67241075,293.9028017,149338215
2019-12-23,294.69086771,294.74584906,294.20519913,294.35181606,53015641
2019-12-24,294.58090501,294.6267228,294.05858219,294.36097961,20270007
2019-12-26,294.74584906,295.93711162,294.7366855,295.92794806,31024188
2019-12-27,296.66103272,296.71601407,295.32315322,295.8546396,42554820
2019-12-30,295.93711162,296.074565,293.73785766,294.22352624,49782730
2019-12-31,293.71953054,295.18569985,293.37131533,294.93828378,57106998
2020-01-02,296.47776156,297.71484191,295.55224218,297.69651479,59253833
2020-01-03,294.29683471,296.56939714,294.24185336,295.44227948,77783566
2020-01-06,293.68287631,296.65186916,293.56375005,296.56939714,55761948
2020-01-07,296.00125653,296.47776156,295.28649899,295.73551334,42854811
2020-01-08,295.92794806,298.53039859,295.68053199,297.31164535,68434153
2020-01-09,298.8786138,299.40093662,298.29214608,299.32762815,48569601
2020-01-10,299.91400424,300.06987636,297.99891221,298.46625368,53057389
2020-01-13,299.08937564,300.52805427,298.6586884,300.51889072,47262010
2020-01-14,300.07903992,301.13284911,299.50540118,300.06071281,63036384
2020-01-15,299.96907722,301.49939144,299.8866052,300.73881611,72056598
2020-01-16,302.1225134,303.2404675,301.89342444,303.2404675,54050328
2020-01-17,303.95522504,304.39507583,303.17989638,304.18431399,95846017
2020-01-21,303.22214038,304.39507583,303.14883191,303.58868271,77742415
2020-01-22,304.45005718,305.10066981,303.46955645,303.62533694,48914899
2020-01-23,302.97472431,304.38426283,301.85677021,303.97355215,52004140
2020-01-24,304.63332834,304.71580036,299.97824078,301.27030249,87578442
2020-01-27,296.01042009,297.92560375,295.67136843,296.44110732,84062463
2020-01-28,297.8706224,300.42725513,296.53622506,299.54755355,63833953
2020-01-29,300.91292372,301.14201267,299.0985392,299.30013748,54040889
2020-01-30,297.22917333,300.48223648,296.47776156,300.27147464,75491844
2020-01-31,299.64835269,299.80413318,293.9028017,294.81915752,113845576
2020-02-03,296.30365395,298.8786138,296.18452769,297.00924793,69242293
2020-02-04,300.62885341,302.4065837,300.30812888,301.53604567,62573190
2020-02-05,304.47754785,305.22895962,303.01137854,305.01819778,65951146
2020-02-06,305.98037139,306.23695102,304.96321644,306.0445163,50359688
2020-02-07,304.98154355,306.05743692,303.86358945,304.41340294,64139443
2020-02-10,303.5245378,306.75011028,303.48788357,306.68596537,42070006
2020-02-11,308.04217199,308.83023799,306.6896308,307.21745175,54864533
2020-02-12,308.65613038,309.40754216,308.28958806,309.19678032,43992662
2020-02-13,307.76918959,309.83822939,307.4923585,308.86689222,54501922
2020-02-14,309.27925234,309.48085062,308.07882622,309.36172437,64582210
2020-02-18,308.36289652,309.42376165,307.17163396,308.5644948,57342526
2020-02-19,309.53583197,310.71793098,309.25176167,310.03982767,48814692
2020-02-20,309.4921218,310.31473442,305.77116736,308.76609308,74163362
2020-02-21,307.40988647,307.72144745,304.76161816,305.58633839,113788208
2020-02-24,296.11121923,298.5945435,294.37014317,295.45144304,161088409
2020-02-25,296.84430388,297.45826228,285.6189451,286.49864669,218913168
2020-02-26,287.90067109,291.50194946,284.71175284,285.4448375,194773819
2020-02-27,279.91004835,285.50320936,272.6250196,272.6250196,284353460
2020-02-28,264.55192483,272.97506752,261.65624045,271.47957482,385764020
2020-03-02,273.26646867,283.30056488,269.83013435,283.23641998,238703625
2020-03-03,283.61212586,287.58911011,272.68000095,275.12667098,300139150
2020-03-04,280.51484319,286.91100681,277.95821046,286.69108141,176613448
2020-03-05,279.47019756,282.66827937,274.91590914,277.1609809,186366809
2020-03-06,268.62970823,273.78879149,265.95394924,272.57920181,228667168
2020-03-09,252.27275687,260.41916009,250.5774986,251.29225614,309417350
2020-03-10,260.83152021,264.38698079,250.62331639,264.29534521,276444060
2020-03-11,257.22107829,258.3573595,248.22246415,251.4113824,256416563
2020-03-12,234.58708957,244.35544259,226.96300916,227.35704216,392220670
2020-03-13,241.08405232,248.7680624,227.73613856,246.79294907,329566100
2020-03-16,221.00669633,235.4118098,217.50621711,219.7879431,297240030
2020-03-17,224.54382979,234.74287006,217.24047392,231.65475095,262070471
2020-03-18,216.48906215,227.59529467,208.94745376,219.92539647,327597130
2020-03-19,219.2381296,226.68810241,212.7961482,220.39273794,289322040
2020-03-20,223.55022207,225.33840263,210.61817401,210.89469678,347158790
2020-03-23,210.33243382,211.70887198,201.17953024,205.50250283,326025170
2020-03-24,216.07488994,224.99735788,215.50340956,224.12170246,235494475
2020-03-25,225.70709965,236.28870419,220.98777777,227.47684536,299430255
2020-03-26,229.99320254,242.23394368,229.55998354,240.75915559,257632816
2020-03-27,233.44973712,240.39967599,231.40346865,233.5879985,224341217
2020-03-30,235.68957153,241.89289893,233.68939019,241.17393974,170961866
2020-03-31,240.16924035,242.72246723,236.16887766,237.57914377,194881060
2020-04-01,228.573719,237.49535737,224.81300937,226.88693012,189554623
2020-04-02,226.00205727,232.90590901,225.44901174,232.12242784,177660430
2020-04-03,231.13616331,233.49582425,226.02970955,228.76728494,135561171
2020-04-06,237.6621006,246.10526241,228.74866574,244.13273334,188061238
2020-04-07,252.75102624,253.50685514,244.16038562,244.38160383,201427189
2020-04-08,246.99013527,254.40094542,244.49608426,252.58511258,153774487
2020-04-09,255.85729865,259.19400671,253.91242186,256.42877904,190282705
2020-04-13,255.45173193,255.79277667,250.17014708,254.08755295,115139268
2020-04-14,258.99122334,262.60445416,253.94984461,261.58131993,134143350
2020-04-15,255.84808123,257.40582615,253.90320444,256.02321231,121775006
2020-04-16,257.30443447,258.11556792,254.1797272,257.25834734,131798325
2020-04-17,263.04689059,264.8166363,260.30009777,264.20828621,146684784
2020-04-20,260.49366371,264.34765368,259.33226809,259.5534863,100224647
2020-04-21,255.07381748,256.28130023,250.73241004,251.67258745,126385698
2020-04-22,256.56704042,259.00965819,255.23973114,257.25834734,93524584
2020-04-23,258.53956949,261.71958131,256.93573744,257.23991249,104709693
2020-04-24,258.7607877,261.4983631,256.7053018,260.82549103,85165953
2020-04-27,262.80723752,265.71072658,262.34636625,264.58620066,77896608
2020-04-28,268.2455186,268.59578078,263.06532544,263.36950048,105283871
2020-04-29,268.71560731,271.80344487,267.68325565,270.2641348,118745579
2020-04-30,268.88152097,270.36912128,266.00568419,267.74777762,122901701
2020-05-01,262.98236861,267.9111104,259.48896432,260.65957737,125180028
2020-05-04,258.77000513,261.68271161,257.28599962,261.37853656,80873213
2020-05-05,264.20828621,266.61403428,261.51071445,263.79350206,79569938
2020-05-06,265.49872579,265.88585766,261.5721025,262.0053215,73632628
2020-05-07,265.23142045,267.10255783,264.65994006,265.16689847,75250412
2020-05-08,268.31004058,270.02448174,267.17629724,269.55439303,76622128
2020-05-11,267.61873367,270.99231142,267.19473209,269.60969759,79514231
2020-05-12,270.79874548,271.21352963,264.0976771,264.23593849,95870786
2020-05-13,263.67367553,264.71524462,257.13391209,259.56270373,144721099
2020-05-14,257.12008596,262.7980201,254.74199016,262.66897614,121977890
2020-05-15,260.2724455,263.92254602,259.32305066,263.87645889,111146276
2020-05-18,270.11665599,273.52710345,269.7940461,271.91405398,120320229
2020-05-19,271.31492132,273.02475376,269.10273918,269.12117403,95189316
2020-05-20,272.66988287,274.55945511,272.43944723,273.69301711,85861691
2020-05-21,273.56397315,274.3751066,270.70528079,271.80344487,78293925
2020-05-22,271.51770468,272.49475179,270.27335223,272.3196207,63958200
2020-05-26,278.30172989,278.54138295,275.31528401,275.6747636,88951442
2020-05-27,278.47686097,279.81338768,273.63771256,279.77651798,104817449
2020-05-28,280.80886964,282.82748584,278.58747008,279.26034215,90767807
2020-05-29,278.79025344,281.09460983,276.0342432,280.5046946,119265702
2020-06-01,279.85947481,282.24217931,279.34329898,281.63843794,56779836
2020-06-02,282.5601805,284.01653373,281.22365379,283.97044661,74267162
2020-06-03,285.96141053,288.70820334,285.68488776,287.74959109,92567574
2020-06-04,286.76332655,288.50541998,284.89218916,286.99376219,75794363
2020-06-05,292.40439099,296.13283963,292.33986901,294.34926779,150524674
2020-06-08,295.16040124,298.10075999,294.61657313,297.90719405,73641217
2020-06-09,295.23414064,297.98544999,294.36770264,295.68579449,77479228
2020-06-10,296.2664923,297.16058258,293.31774569,294.03587532,95000766
2020-06-11,287.08593645,287.72193881,276.53198418,277.08502971,209243560
2020-06-12,284.11792542,284.89218916,275.23232718,280.40330292,194678879
2020-06-15,274.6977165,284.15479512,273.51788602,283.02105177,135782724
2020-06-16,290.79134152,290.93882033,283.59253216,288.46855028,137627502
2020-06-17,289.49168452,289.78664213,286.53289091,287.27028496,83398944
2020-06-18,285.74480103,287.86020019,285.28853846,287.38089406,80828658
2020-06-19,290.85841781,291.0528357,283.7853099,285.73874677,135549624
2020-06-22,285.13697712,287.96992348,283.98898578,287.57182971,74649389
2020-06-23,290.22887417,291.16393163,288.48846376,288.89572295,68471246
2020-06-24,286.84970613,287.46999177,279.68401827,281.52635921,132813492
2020-06-25,280.95236354,284.81294731,278.92486271,284.54446546,89467968
2020-06-26,283.4427641,283.65569798,277.20287571,277.78612937,127961017
2020-06-29,279.04521664,282.00777493,276.74923397,281.86890501,79773260
2020-06-30,281.43377926,287.18299394,281.27639335,285.47952292,113394772
2020-07-01,286.59974027,288.74759503,286.13684054,287.47924976,72396542
2020-07-02,290.92322377,292.27489099,288.39579123,289.06236685,69344217
2020-07-06,292.89517663,294.10797393,292.14527907,293.52472027,61713828
2020-07-07,291.97863516,293.95984602,290.11777824,290.49735602,82909963
2020-07-08,291.26576958,292.83037067,289.4974926,292.71927473,54638596
2020-07-09,293.33030238,293.57101024,287.62737768,291.0528357,83354158
2020-07-10,290.98802974,294.29313382,289.55304057,294.02465198,57550365
2020-07-13,296.37618262,298.76474524,290.82138583,291.47870345,102997484
2020-07-14,290.05297228,296.03363682,288.84943297,295.25596527,93656951
2020-07-15,298.4870054,299.07025906,295.57536608,297.9685577,87196524
2020-07-16,296.0614108,297.440852,295.41335118,296.98721027,54622520
2020-07-17,297.99633168,298.63513331,296.01049183,297.84820377,62774911
2020-07-20,297.57972192,301.00517994,296.82982436,300.25528238,56308749
2020-07-21,302.22723524,302.67161898,299.90347858,300.89408401,57498967
2020-07-22,300.53302222,302.92158484,300.42192628,302.60681302,57792915
2020-07-23,302.24575123,302.94935882,297.6260119,298.9961951,75737989
2020-07-24,297.13533818,298.09816962,295.55777589,297.07053222,73766597
2020-07-27,297.76488182,299.41280486,296.97332327,299.23690297,48292970
2020-07-28,298.50552139,299.62573874,297.04275823,297.33901406,57494979
2020-07-29,298.21852355,301.56065962,298.17686258,300.99592195,48454159
2020-07-30,298.01484767,300.33860433,295.92254088,299.92199457,61861714
2020-07-31,301.71804553,302.39387914,297.48714198,302.2920412,85210755
2020-08-03,303.95848024,305.16201954,303.41225855,304.39360598,53077948
2020-08-04,303.53261248,305.5693713,303.53261248,305.5693713,41917893
2020-08-05,306.87474855,307.72648406,306.6062667,307.46726021,42866354
2020-08-06,306.88391396,309.64288895,306.55997673,309.52253502,43679447
2020-08-07,308.55044558,310.03172472,307.6431621,309.74472689,57308270
2020-08-10,310.19836863,310.85568625,308.24956075,310.67052635,44282089
2020-08-11,311.85554967,312.4943513,307.37468026,308.10606184,69600882
2020-08-12,310.55017242,313.1794429,308.14096448,312.40177135,53826128
2020-08-13,311.6333578,313.15296504,310.91123421,311.83703368,41816146
2020-08-14,311.4481979,312.38325536,310.71681633,311.84629167,47260390
2020-08-17,312.86467109,313.23499087,311.85712353,312.8368971,35480974
2020-08-18,313.23499087,313.93859846,311.6333578,313.51273071,38733908
2020-08-19,313.89230849,314.41075619,311.64261579,312.20735347,68054244
2020-08-20,310.47610847,313.66085863,310.34649654,313.1794429,42207826
2020-08-21,312.8461551,314.51259413,312.50360929,314.29040226,55106628
2020-08-24,316.73451285,317.54921638,314.2629986,317.47515242,48588662
2020-08-25,318.03989009,318.66943373,316.87338277,318.58611178,38463381
2020-08-26,319.17862343,322.04860177,318.63240175,321.78011993,50790237
2020-08-27,322.65037143,323.93723268,320.81728849,322.48372752,58034142
2020-08-28,323.51136493,324.69638824,322.31708362,324.56677632,48588940
2020-08-31,324.35384244,325.23335193,323.15956113,323.391011,66099183
2020-09-01,324.22423052,326.53872918,323.32620504,326.43689124,54999325
2020-09-02,328.35329613,332.13055794,327.20530479,331.15846851,69540035
2020-09-03,329.46425549,329.93641321,317.1696386,319.7618771,148011129
2020-09-04,320.4469687,322.02082779,310.02246673,317.15112261,139156281
2020-09-08,311.72593774,317.21592857,308.18012579,308.48563962,114465322
2020-09-09,312.50360929,317.04928467,311.6333578,314.5774001,91462290
2020-09-10,316.45677301,317.11409063,308.15235181,309.11518325,90569548
2020-09-11,310.90197622,311.9666456,306.4396228,309.27256916,84680194
2020-09-14,312.44806133,315.12362178,309.42143772,313.34608681,65605686
2020-09-15,315.80871338,316.6419329,313.35377094,314.92920389,52920862
2020-09-16,316.16977517,317.60476434,313.40163477,313.67937461,82211256
2020-09-17,308.80966943,312.64210889,308.28288953,310.92049221,91523339
2020-09-18,311.7284366,311.83997732,304.85009199,307.34116814,105877942
2020-09-21,302.74011331,304.06930693,299.04997437,303.92058596,99450829
2020-09-22,305.40779561,307.57354465,302.88883427,307.01584103,63612107
2020-09-23,307.57354465,307.85239646,299.39389161,299.89582486,93112240
2020-09-24,298.5759263,303.75978142,297.25602774,300.69520004,76681332
2020-09-25,299.8400545,306.34659669,298.96631883,305.55651657,71069426
2020-09-28,309.72999864,311.34733912,308.73542719,310.63161948,64584614
2020-09-29,310.42712816,311.17073298,308.24362555,308.93991851,51531594
2020-09-30,309.60916285,314.4425942,309.41396659,311.2822737,104081136
2020-10-01,313.88489058,314.86087191,311.39381443,313.28071166,88698745
2020-10-02,308.31714947,313.2552432,307.8431014,310.30629237,89431112
2020-10-05,312.36979576,315.99486926,312.32332045,315.80896806,45713108
2020-10-06,315.94839396,318.04907759,310.80822563,311.31945394,90128883
2020-10-07,314.28457817,317.54714433,314.25669299,316.73847409,56999597
2020-10-08,318.68114169,319.61064771,317.76093072,319.54558229,45242476
2020-10-09,321.20010302,322.86391881,320.57733398,322.3991658,59528606
2020-10-12,324.94601231,329.06372402,324.45337412,327.58580943,80388533
2020-10-13,327.44638353,327.61843509,324.4812593,325.44794557,73255513
2020-10-14,326.02423931,327.12105642,322.66872255,323.40303231,57958749
2020-10-15,319.48051687,323.48668785,318.94140337,323.00334472,60357659
2020-10-16,324.36042352,326.02423931,322.6315423,322.80814845,89501868
2020-10-19,324.07227665,324.70434075,316.99873577,317.90035662,68425614
2020-10-20,319.24814036,322.42705098,318.48594542,319.17377988,60051880
2020-10-21,319.12730458,324.10453051,318.26286397,318.56960096,63574979
2020-10-22,318.78338735,320.90266109,316.63622842,320.31707229,55399292
2020-10-23,321.54402025,321.59979061,318.94140337,321.40459435,49143511
2020-10-26,318.01189734,318.80197747,311.9608131,315.46505083,91473002
2020-10-27,315.80896806,316.14359023,314.16374239,314.37752878,65994108
2020-10-28,308.68895188,309.37678635,303.1398009,303.63243909,127094307
2020-10-29,303.8648156,309.89266219,302.17311463,306.71839911,90596689
2020-10-30,305.13823886,306.44884236,299.85864462,303.52089837,120448685
2020-11-02,306.92289043,308.93062345,304.17155259,306.92289043,86068299
2020-11-03,310.16686647,314.40541396,307.00979925,312.34191057,93294192
2020-11-04,316.83142469,323.41232737,315.65095203,319.32250084,126959700
2020-11-05,324.6206852,327.36272799,324.26747291,325.55019123,82039749
2020-11-06,325.26204436,326.73066389,323.14277062,325.47583075,74972973
2020-11-09,338.312309,338.69340647,329.10090426,329.56565727,172304203
2020-11-10,328.57108582,330.14195101,325.80115786,329.08231414,85552022
2020-11-11,331.27594836,332.35417536,330.03041029,331.52691499,58649048
2020-11-12,330.51375342,331.57171718,326.49828738,328.31082413,68118563
2020-11-13,330.22560655,333.59971343,329.70508318,332.85610861,62959429
2020-11-16,335.53308597,337.20619682,334.24107259,337.01100056,74541138
2020-11-17,334.59428488,336.40682164,333.07919006,335.1984638,66111009
2020-11-18,335.46802055,336.01642911,331.1272274,331.16440764,70591299
2020-11-19,330.53234354,332.93046909,329.1845598,332.55866668,59940947
2020-11-20,332.29840499,332.50289632,330.20701643,330.28137691,70411890
2020-11-23,332.09391367,333.52535295,329.84915661,332.26122475,63230608
2020-11-24,334.81736633,338.16358803,333.96222078,337.61517947,62415877
2020-11-25,337.53152393,337.55940911,335.99783899,337.0946561,45330890
2020-11-27,338.19147321,338.50750526,337.02029562,338.03345719,28514072
2020-11-30,337.25267212,337.52222887,333.85068006,336.53695248,83872709
2020-12-01,339.79951864,341.76077636,339.20463478,340.21779635,74504969
2020-12-02,339.10238912,341.09153202,338.52609538,340.93351599,45927000
2020-12-03,340.83127033,342.23482443,339.73445322,340.84056539,62881998
2020-12-04,341.42615419,343.77780444,341.33320359,343.77780444,50749859
2020-12-07,343.00631444,343.56401805,341.7979566,343.07137986,48944269
2020-12-08,341.7979566,344.64224505,341.7514813,344.07524637,42458859
2020-12-09,344.73519565,344.89321167,340.15273093,340.98928636,74098312
2020-12-10,339.61361743,341.92808744,338.73988177,340.87774563,57735353
2020-12-11,339.1767496,340.88722659,337.65235972,340.47805804,57698614
2020-12-14,342.65310215,343.73132914,338.77706201,338.95366815,69216174
2020-12-15,341.50051467,343.53613287,340.12484575,343.53613287,64071099
2020-12-16,343.74991926,344.99545734,342.86465772,344.07524637,58420517
2020-12-17,345.72047204,346.20381517,344.89321167,345.99932385,64119472
2020-12-18,346.28869781,346.45672209,342.60149842,344.61778973,136542328
2020-12-21,340.68788861,353.28037462,337.94349211,343.38561171,96386745
2020-12-22,343.71232558,343.82592866,341.67736491,342.80686143,48388462
2020-12-23,343.77766835,345.02851574,342.78557835,343.11490593,46201402
2020-12-24,343.59097471,344.4777695,343.00288975,344.44976546,26457853
2020-12-28,347.00746832,347.80091629,346.38204463,347.40885965,39000402
2020-12-29,348.93974749,349.11710645,346.15801226,346.74609723,53680451
2020-12-30,347.56754924,348.27698507,346.84877873,347.24083537,49455259
2020-12-31,347.04480705,349.73319546,346.53326648,349.00509027,78520702
2021-01-04,350.33994979,350.47063534,340.54786839,344.25373714,110210810
2021-01-05,343.60964408,347.71690415,343.56297067,346.62474636,66426229
2021-01-06,345.11252788,351.89884169,344.56178164,348.69704576,107997675
2021-01-07,351.07738967,354.62456883,350.90003071,353.87779427,68766812
2021-01-08,355.26866188,356.10878326,352.01085787,355.89408558,71677208
2021-01-11,352.71095902,355.2593272,352.58858134,353.49507231,51176719
2021-01-12,353.68176595,354.5872301,351.3200914,353.56974976,52547716
